codigo,nome,quantidade
5999,Nome não encontrado,0.0
600,Nome não encontrado,0.0
6001,Nome não encontrado,1.0
6002,Nome não encontrado,1.0
6003,Nome não encontrado,0.0
6004,Nome não encontrado,0.0
6005,Nome não encontrado,4.0
6006,Nome não encontrado,3.0
6007,Nome não encontrado,2.0
6008,Nome não encontrado,3.0
6009,Nome não encontrado,0.0
6010,Nome não encontrado,0.0
6012,Nome não encontrado,2.0
6013,Nome não encontrado,0.0
6016,Nome não encontrado,0.0
6017,Nome não encontrado,1.0
6018,Nome não encontrado,1.0
6019,Nome não encontrado,0.0
6020,Nome não encontrado,0.0
6021,Nome não encontrado,5.0
6022,Nome não encontrado,1.0
6023,Nome não encontrado,0.0
6024,Nome não encontrado,1.0
6025,Nome não encontrado,1.0
6026,Nome não encontrado,0.0
6027,Nome não encontrado,0.0
6028,Nome não encontrado,12.0
6029,Nome não encontrado,0.0
6030,Nome não encontrado,0.0
6031,Nome não encontrado,0.0
6032,Nome não encontrado,0.0
6033,Nome não encontrado,0.0
6034,Nome não encontrado,0.0
6035,Nome não encontrado,30.0
6036,Nome não encontrado,0.0
6040,Nome não encontrado,4.0
6041,Nome não encontrado,0.0
6042,Nome não encontrado,1.0
6043,Nome não encontrado,0.0
6044,Nome não encontrado,10.0
6047,Nome não encontrado,1.0
6048,Nome não encontrado,0.0
6049,Nome não encontrado,25.0
6050,Nome não encontrado,0.0
6051,Nome não encontrado,2.0
6052,Nome não encontrado,3.0
6053,Nome não encontrado,2.0
6054,Nome não encontrado,1.0
6055,Nome não encontrado,2.0
6056,Nome não encontrado,1.0
6057,Nome não encontrado,3.0
6064,Nome não encontrado,1.0
6065,Nome não encontrado,0.0
6066,Nome não encontrado,0.0
6067,Nome não encontrado,0.0
6068,Nome não encontrado,0.0
6069,Nome não encontrado,0.0
607,Nome não encontrado,0.0
6070,Nome não encontrado,0.0
6072,Nome não encontrado,0.0
6073,Nome não encontrado,0.0
6074,Nome não encontrado,1.0
6075,Nome não encontrado,1.0
6076,Nome não encontrado,1.0
6077,Nome não encontrado,1.0
6078,Nome não encontrado,37.0
6079,Nome não encontrado,1.0
6080,Nome não encontrado,0.0
6081,Nome não encontrado,30.0
6084,Nome não encontrado,0.0
6085,Nome não encontrado,0.0
6086,Nome não encontrado,1.0
6087,Nome não encontrado,1.0
6089,Nome não encontrado,2.0
6090,Nome não encontrado,0.0
6091,Nome não encontrado,1.0
6093,Nome não encontrado,1.0
6094,Nome não encontrado,1.0
6098,Nome não encontrado,1.0
6099,Nome não encontrado,1.0
6100,Nome não encontrado,1.0
6101,Nome não encontrado,1.0
6102,Nome não encontrado,1.0
6103,Nome não encontrado,1.0
6104,Nome não encontrado,4.0
6105,Nome não encontrado,0.0
6106,Nome não encontrado,8.0
6108,Nome não encontrado,0.0
6112,Nome não encontrado,3.0
6113,Nome não encontrado,2.0
6114,Nome não encontrado,1.0
6115,Nome não encontrado,5.0
6116,Nome não encontrado,2.0
6117,Nome não encontrado,4.0
6118,Nome não encontrado,4.0
6119,Nome não encontrado,4.0
6121,Nome não encontrado,1.0
6122,Nome não encontrado,0.0
6123,Nome não encontrado,0.0
6124,Nome não encontrado,0.0
6125,Nome não encontrado,2.0
6127,Nome não encontrado,0.0
6128,Nome não encontrado,1.0
6129,Nome não encontrado,1.0
6131,Nome não encontrado,1.0
6132,Nome não encontrado,1.0
6134,Nome não encontrado,0.0
6135,Nome não encontrado,1.0
6139,Nome não encontrado,8.0
6140,Nome não encontrado,1.0
6145,Nome não encontrado,1.0
6146,Nome não encontrado,0.0
6149,Nome não encontrado,0.0
6153,Nome não encontrado,1.0
6154,Nome não encontrado,1.0
6155,Nome não encontrado,1.0
6156,Nome não encontrado,1.0
6158,Nome não encontrado,2.0
6159,Nome não encontrado,0.0
6160,Nome não encontrado,3.0
6161,Nome não encontrado,0.0
6163,Nome não encontrado,0.0
6165,Nome não encontrado,1.0
6166,Nome não encontrado,1.0
6167,Nome não encontrado,1.0
6169,Nome não encontrado,0.0
617,Nome não encontrado,16.0
6170,Nome não encontrado,16.0
6171,Nome não encontrado,0.0
6172,Nome não encontrado,1.0
6173,Nome não encontrado,3.0
6174,Nome não encontrado,5.0
6175,Nome não encontrado,3.0
6178,Nome não encontrado,0.0
6179,Nome não encontrado,1.0
6180,Nome não encontrado,0.0
6181,Nome não encontrado,0.0
6182,Nome não encontrado,0.0
6183,Nome não encontrado,1.0
6185,Nome não encontrado,2.0
6186,Nome não encontrado,1.0
6187,Nome não encontrado,1.0
6188,Nome não encontrado,1.0
6189,Nome não encontrado,0.0
6190,Nome não encontrado,0.0
6191,Nome não encontrado,0.0
6193,Nome não encontrado,0.0
6195,Nome não encontrado,0.0
6196,Nome não encontrado,0.0
6197,Nome não encontrado,0.0
6199,Nome não encontrado,1.0
6200,Nome não encontrado,1.0
6201,Nome não encontrado,1.0
6202,Nome não encontrado,1.0
6203,Nome não encontrado,1.0
6204,Nome não encontrado,0.0
6205,Nome não encontrado,-1.0
6208,Nome não encontrado,0.0
621,Nome não encontrado,2.0
6210,Nome não encontrado,8.0
6211,Nome não encontrado,0.0
6212,Nome não encontrado,1.0
6213,Nome não encontrado,2.0
6215,Nome não encontrado,0.0
622,Nome não encontrado,3.0
6220,Nome não encontrado,1.0
6222,Nome não encontrado,1.0
6223,Nome não encontrado,1.0
6225,Nome não encontrado,1.0
6228,Nome não encontrado,0.0
6229,Nome não encontrado,0.0
6230,Nome não encontrado,0.0
6231,Nome não encontrado,0.0
6232,Nome não encontrado,0.0
6233,Nome não encontrado,0.0
6234,Nome não encontrado,0.0
6235,Nome não encontrado,0.0
6241,Nome não encontrado,3.0
6242,Nome não encontrado,1.0
6246,Nome não encontrado,0.0
6247,Nome não encontrado,1.0
6248,Nome não encontrado,0.0
6249,Nome não encontrado,0.0
625,Nome não encontrado,16.0
6250,Nome não encontrado,0.0
6251,Nome não encontrado,0.0
6252,Nome não encontrado,0.0
6254,Nome não encontrado,1.0
6255,Nome não encontrado,1.0
6256,Nome não encontrado,1.0
6257,Nome não encontrado,0.0
6258,Nome não encontrado,0.0
6259,Nome não encontrado,32.0
6260,Nome não encontrado,2.0
6261,Nome não encontrado,2.0
6262,Nome não encontrado,2.0
6263,Nome não encontrado,2.0
6264,Nome não encontrado,2.0
6265,Nome não encontrado,2.0
6266,Nome não encontrado,2.0
6267,Nome não encontrado,0.0
6268,Nome não encontrado,6.0
6269,Nome não encontrado,0.0
6270,Nome não encontrado,2.0
6271,Nome não encontrado,0.0
6272,Nome não encontrado,0.0
6274,Nome não encontrado,1.0
6275,Nome não encontrado,1.0
6276,Nome não encontrado,0.0
6277,Nome não encontrado,1.0
6278,Nome não encontrado,1.0
6279,Nome não encontrado,2.0
6280,Nome não encontrado,1.0
6281,Nome não encontrado,1.0
6282,Nome não encontrado,1.0
6283,Nome não encontrado,1.0
6284,Nome não encontrado,1.0
6285,Nome não encontrado,2.0
6286,Nome não encontrado,0.0
6287,Nome não encontrado,1.0
6288,Nome não encontrado,1.0
6289,Nome não encontrado,0.0
6291,Nome não encontrado,1.0
6293,Nome não encontrado,2.0
6294,Nome não encontrado,1.0
6296,Nome não encontrado,8.0
6297,Nome não encontrado,2.0
6301,Nome não encontrado,0.0
6303,Nome não encontrado,0.0
6304,Nome não encontrado,-1.0
6306,Nome não encontrado,0.0
6307,Nome não encontrado,0.0
6308,Nome não encontrado,0.0
6309,Nome não encontrado,0.0
6310,Nome não encontrado,0.0
6311,Nome não encontrado,0.0
6312,Nome não encontrado,2.0
6313,Nome não encontrado,0.0
6314,Nome não encontrado,0.0
6316,Nome não encontrado,2.0
6317,Nome não encontrado,2.0
6318,Nome não encontrado,1.0
6319,Nome não encontrado,6.0
6320,Nome não encontrado,2.0
6321,Nome não encontrado,4.0
6322,Nome não encontrado,3.0
6323,Nome não encontrado,1.0
6325,Nome não encontrado,0.0
6326,Nome não encontrado,1.0
6327,Nome não encontrado,1.0
6328,Nome não encontrado,1.0
6329,Nome não encontrado,1.0
6330,Nome não encontrado,1.0
6331,Nome não encontrado,2.0
6333,Nome não encontrado,0.0
6334,Nome não encontrado,0.0
6335,Nome não encontrado,1.0
6337,Nome não encontrado,4.0
6340,Nome não encontrado,2.0
6341,Nome não encontrado,2.0
6342,Nome não encontrado,1.0
6343,Nome não encontrado,1.0
6344,Nome não encontrado,1.0
6345,Nome não encontrado,2.0
6346,Nome não encontrado,2.0
6347,Nome não encontrado,1.0
6348,Nome não encontrado,2.0
635,Nome não encontrado,4.0
6350,Nome não encontrado,2.0
6351,Nome não encontrado,2.0
6352,Nome não encontrado,2.0
6353,Nome não encontrado,2.0
6354,Nome não encontrado,2.0
6355,Nome não encontrado,2.0
6356,Nome não encontrado,2.0
6357,Nome não encontrado,2.0
6358,Nome não encontrado,0.0
6359,Nome não encontrado,0.0
6361,Nome não encontrado,1.0
6364,Nome não encontrado,0.0
6365,Nome não encontrado,1.0
6367,Nome não encontrado,0.0
6369,Nome não encontrado,3.0
6370,Nome não encontrado,0.0
6372,Nome não encontrado,0.0
648,Nome não encontrado,1.0
65,Nome não encontrado,0.0
650,Nome não encontrado,0.0
663,Nome não encontrado,0.0
669,Nome não encontrado,0.0
672,Nome não encontrado,0.0
674,Nome não encontrado,0.0
685,Nome não encontrado,2.0
688,Nome não encontrado,0.0
69,Nome não encontrado,4.0
690,Nome não encontrado,2.0
691,Nome não encontrado,16.0
694,Nome não encontrado,2.0
708,Nome não encontrado,0.0
71,Nome não encontrado,0.0
726,Nome não encontrado,0.0
73,Nome não encontrado,0.0
736,Nome não encontrado,0.0
743,Nome não encontrado,2.0
745,Nome não encontrado,1.0
753,Nome não encontrado,3.0
755,Nome não encontrado,2.0
762,Nome não encontrado,1.0
763,Nome não encontrado,1.0
766,Nome não encontrado,2.0
768,Nome não encontrado,1.0
775,Nome não encontrado,16.0
781,Nome não encontrado,2.0
786,Nome não encontrado,0.0
794,Nome não encontrado,0.0
795,Nome não encontrado,0.0
797,Nome não encontrado,0.0
798,Nome não encontrado,0.0
799,Nome não encontrado,1.0
8,Nome não encontrado,4.0
801,Nome não encontrado,1.0
805,Nome não encontrado,1.0
809,Nome não encontrado,2.0
822,Nome não encontrado,0.0
830,Nome não encontrado,5.0
831,Nome não encontrado,0.0
837,Nome não encontrado,2.0
840,Nome não encontrado,2.0
844,Nome não encontrado,2.0
846,Nome não encontrado,-1.0
848,Nome não encontrado,5.0
850,Nome não encontrado,0.0
852,Nome não encontrado,1.0
857,Nome não encontrado,2.0
864,Nome não encontrado,2.0
870,Nome não encontrado,1.0
875,Nome não encontrado,0.0
883,Nome não encontrado,1.0
886,Nome não encontrado,0.0
891,Nome não encontrado,4.0
898,Nome não encontrado,0.0
899,Nome não encontrado,1.0
901,Nome não encontrado,1.0
904,Nome não encontrado,2.0
907,Nome não encontrado,1.0
911,Nome não encontrado,1.0
912,Nome não encontrado,1.0
913,Nome não encontrado,1.0
922,Nome não encontrado,2.0
924,Nome não encontrado,3.0
928,Nome não encontrado,0.0
940,Nome não encontrado,1.0
943,Nome não encontrado,5.0
947,Nome não encontrado,1.0
948,Nome não encontrado,0.0
95,Nome não encontrado,0.0
951,Nome não encontrado,0.0
955,Nome não encontrado,0.0
963,Nome não encontrado,2.0
980,Nome não encontrado,0.0
