codigo;referencia;nome;grupo;estoque_31_12_2024;estoque_atual;diferenca_quantidade;preco_custo;valor_total_31_12_2024;valor_total_atual;diferenca_valor;movimentacoes_revertidas;saldos_redefinidos
1202;AZ320076;FONTE DE ALIMENTAÇAO P/2613;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1203;75828010;FONTE DE FORCA P/2318;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1205;41;FOSFORO(PCT C/10 CX);Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1206;AW020024;FOTO INTERRUPTOR;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1207;75712330;FOTO INTERRUPTOR;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1208;AW020075;FOTO INTERRUPTOR 5308(AW020073);PEÇAS;1,0;1,0;0,0;3,37;3,37;3,37;0,0;0;0
1209;AW020022;FOTO INTERRUPTOR (AW020021);PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
121;A2423602;BARRA LUB. CILINDRO(A1723602);PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1210;AW020021;FOTO INTERRUPTOR FT 4418/5304;PEÇAS;4,0;4,0;0,0;6,03;24,12;24,12;0,0;0;0
1211;A4225270;FOTO SENSOR;PEÇAS;2,0;2,0;0,0;46,0;92,0;92,0;0,0;0;0
1212;52055250;FOTO SENSOR;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1213;57927240;FOTO SENSOR;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1214;14030456;FOTO SENSOR;PEÇAS;0,0;0,0;0,0;65,0;0,0;0,0;0,0;0;0
1215;FT2212;FOTOCOPIADORA RICOH FT2212;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1216;AW020056;FOTOINTERRUPTOR;PEÇAS;1,0;1,0;0,0;5,15;5,15;5,15;0,0;0;0
1217;AW020086;FOTOINTERRUPTOR;PEÇAS;0,0;0,0;0,0;4,81;0,0;0,0;0,0;0;0
1218;41128811;FOTOSENSOR;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1219;PC2960518;FRASCO DISPOSAL;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
122;A2426305;BARRA LUBRIFICANTE P/2606E(A1726305);PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1220;A1524110;FREIO DO ROLO FUSOR;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1221;11070727;FUSIVEL;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1222;11040564;FUSIVEL;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1223;11070771;FUSIVEL 643-MA 115V;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1224;11070741;FUSIVEL 905;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1225;A1534088;FUSIVEL P/2635/2727(A1534077);PEÇAS;0,0;0,0;0,0;25,54;0,0;0,0;0,0;0;0
1226;A1534089;FUSIVEL P/2635/2727(A1534085);PEÇAS;0,0;0,0;0,0;26,21;0,0;0,0;0,0;0;0
1227;52155390;FUSIVEL TEMPERATURA P/7125;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1228;A1285435;FUSIVEL TERMICO;PEÇAS;1,0;1,0;0,0;55,33;55,33;55,33;0,0;0;0
1229;60168240;FUSIVEL TERMICO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
123;C2184945;BASE CLAMPER P/5375(C2094945);PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1230;29927190;FUSIVEL TERMICO;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1231;AW100023;FUSIVEL TERMICO DA FUSAO;PEÇAS;0,0;0,0;0,0;20,48;0,0;0,0;0,0;0;0
1232;60168230;FUSIVEL TERMICO P/2301/02(60120270);Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1233;67368160;FUSIVEL TERMICO P/2430(75769070);Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1234;60168220;FUSIVEL TERMICO(60168030V);PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1235;500;GABINETE;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1236;11012845;GANCHO;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1237;75717101;GANCHO TERMINAL;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1238;AE044015;GARRA DE SEPARACAO P/2713/2613;PEÇAS;17,0;17,0;0,0;6,02;102,34;102,34;0,0;0;0
1239;AD025008;GARRA;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
124;73916040;BASE CORONA ST;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1240;AC-071;GARRA ALIMENTADORA (SC21);PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1241;43426601;GARRA DE SEPARACAO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1242;A0079005;GARRA DE SEPARACAO;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1243;71820442;GARRA DE SEPARACAO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1244;29820380;GARRA DE SEPARACAO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1245;60120041;GARRA DO ROLO FUSOR P/2301/02;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1246;AE044011;GARRA DO ROLO FUSOR P/3018(A0069002);PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1247;A0179503;GARRA DO ROLO FUSOR P/3320;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1248;A0069002;GARRA DO ROLO FUSOR(COD.AE044011);PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1249;52159002;GARRA FT 4490;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
125;75702223;BASE DE BORRACHA P/2318;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1250;AE044025;GARRAS DO ROLO FUSOR 3222/27/2212;PEÇAS;6,0;6,0;0,0;3,22;19,32;19,32;0,0;0;0
1251;28120470;GARRAS DA FUSAO 2318;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1252;AE044019;GARRAS DO ROLO FUSOR;Sem Grupo;0,0;0,0;0,0;18,21;0,0;0,0;0,0;0;0
1253;373;GIZ BRANCO CX.C/64 DELTA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1254;338;GLITER MARCA CAPITANI;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1255;AD020069;GRADE CORONA DE CARGA 2606E;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1256;A0062111;GRADE DA CORONA;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1257;AD020052;GRADE DA CORONA DE CARGA CS206;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1258;A0772072;GRID DA CORONA DE CARGA P/2513Z;PEÇAS;0,0;0,0;0,0;14,06;0,0;0,0;0,0;0;0
1259;A1902060;GRADE DA CORONA P/2913Z;PEÇAS;0,0;0,0;0,0;9,94;0,0;0,0;0,0;0;0
126;G0202590;BASE DO CASSETE;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1260;AD020082;GRADE DE CORONA DE CARGA CS206;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1261;C2255020;GRADE DO BATENTE;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1262;71927180;GRADE DO CARREG.FORCA;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1263;A1842558;GRADE FIM DO PAPEL;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1264;AF016084;GRADE FRONTAL;PEÇAS;0,0;0,0;0,0;45,89;0,0;0,0;0,0;0;0
1265;A1727642;GRADE LIMPEZA DA CORONA 2606E;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1266;60910020;GRADE P/2430;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1267;AF016085;GRADE TRASEIRA;PEÇAS;0,0;0,0;0,0;30,87;0,0;0,0;0,0;0;0
1268;AF016081;GRADE TRASEIRA;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1269;A0309524;GRAFICO COLORIDO;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
127;C2295730;BASE DO MOTOR;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1270;54209516;GRAFICO TESTE A3;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1272;256;GRAMPEADOR ELETRICO MARCA INTERLAKE MOD.106;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1273;M13Y-006;GRAMPO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1274;1139;GRAMPO 23/10 P/GRAMPEADOR ACC;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1275;999;GRAMPO 23/13;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1276;A11E-063;GRAMPO DIREITO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1277;031;GRAMPO P/GRAMPEADOR 23/8 CX.C/5000 MR.ACC;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1279;AD020055;GRID CORONA DE CARGA P/2706;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
128;C2005190;BASE SETORIAL;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1280;A1344670;GUIA;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1281;A0482273;GUIA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1282;A0772060;GUIA;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1283;A0487670;GUIA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1284;A13M136;GUIA APARADOR(A13M101);Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1285;60906490;GUIA AUXILIAR DE ALIMENTACAO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1286;75717200;GUIA B;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1287;60316030;GUIA COR.TRANSF./SEP.A E B P/2301/02/220;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1288;A1342701;GUIA DA ALIMENTACAO;PEÇAS;0,0;0,0;0,0;1,81;0,0;0,0;0,0;0;0
1289;A0073890;GUIA DA CORONA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
129;C2005287;BATENTE BORRACHA ALIM.DE PAPEL 5305/15/25/75;PEÇAS;2,0;2,0;0,0;2,04;4,08;4,08;0,0;0;0
1290;C2004516;GUIA DE ACIONAMENTO P/5305;PEÇAS;0,0;0,0;0,0;7,92;0,0;0,0;0,0;0;0
1291;A0777630;GUIA DE ENTRADA 2713;PEÇAS;0,0;0,0;0,0;21,16;0,0;0,0;0,0;0;0
1292;60817010;GUIA DE ENTRADA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1293;A1342741;GUIA DE INTRODUCAO;PEÇAS;1,0;1,0;0,0;35,7;35,7;35,7;0,0;0;0
1294;A1094153;GUIA DE OLEO 2606;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1295;75717181;GUIA DE OPERACAO A;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1296;C2094307;GUIA DE REVERSAO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1297;C2256121;GUIA DE SAIDA;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1298;A0774120;GUIA DE SAIDA FUSAO;Sem Grupo;0,0;0,0;0,0;52,07;0,0;0,0;0,0;0;0
1299;C2246050;GUIA DE SAIDA P/5325(C2136050);PEÇAS;4,0;4,0;0,0;21,16;84,64;84,64;0,0;0;0
13;X-11;AGULHA STYLI P/GRAVADORA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
130;55014719;BATENTE DE BORRACHA;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1300;C2096233;GUIA DE SAIDA P/5375;Sem Grupo;0,0;0,0;0,0;27,89;0,0;0,0;0,0;0;0
1301;60917080;GUIA DE SEP.CORONA DE CARGA;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1302;C2006008;GUIA DE SEPARACAO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1303;75717191;GUIA DE SEPARACAO B;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1304;75717111;GUIA DE SEPARACAO DA CORONA(60917080);PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1305;73916101;GUIA DE SEPARACAO(73916100);PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1306;72116020;GUIA DE TRANSFERENCIA P/2322;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1307;G0202735;GUIA DO BYPASS;PEÇAS;3,0;3,0;0,0;2,06;6,18;6,18;0,0;0;0
1308;A0483881;GUIA DO CORONA;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1309;C2034038;GUIA DO MASTER P/5329L;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
131;A4112811;BATENTE DO PAPEL;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1310;57905621;GUIA DO ORIGINAL;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1311;A1521283;GUIA DO PAPEL;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1312;A0773881;GUIA DO PAPEL;PEÇAS;0,0;0,0;0,0;3,53;0,0;0,0;0,0;0;0
1313;75706051;GUIA DO PAPEL;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1314;A13M-071;GUIA DO PAPEL - LD;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1315;A13M-070;GUIA DO PAPEL - LE;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1316;73906140;GUIA FRONTAL;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1317;A0484161;GUIA INFERIOR;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1318;C2175100;GUIA INFERIOR DO PAPEL 5303;PEÇAS;0,0;0,0;0,0;113,16;0,0;0,0;0,0;0;0
1319;71820090;GUIA INFERIOR UNIDADE FIXADORA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
132;47628109;BATENTE DO PAPEL;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1320;A13M-039;GUIA LATERAL DIREITO;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1321;A13M-040;GUIA LATERAL ESQUERDO;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1322;C2004551;GUIA DO CURSOR DO SOLENOIDE P/5327/29/75;PEÇAS;3,0;3,0;0,0;14,75;44,25;44,25;0,0;0;0
1323;60906370;GUIA SECAO DE ALIMENTACAO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1324;75717020;GUIA SUP.DE TRANSFERENCIA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1325;60106090;GUIA SUPERIOR;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1326;A0724115;GUIA SUPERIOR DE ENTRADA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1327;A1572572;GUIA TRANSPORTE VERTICAL P/4022;PEÇAS;1,0;1,0;0,0;65,58;65,58;65,58;0,0;0;0
1328;73906151;GUIA TRASEIRO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1329;IMK460/40M;GUILHOTINA KUKY BLOCK C/MESA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
133;A0772817;BATENTE FINAL;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1330;IMK-KX-36;GUILHOTINA MANUAL C/MESA,CAP. 40 MM MARCA KRAUSE M;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1331;IMK-S-30;"GUILHOTINA SIMPLEX 12""";Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1332;IMK-S-36;"GUILHOTINA SIMPLEX 14""";Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1333;28621;HD P/IMPRESSAO T185 3215/22/27;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1334;46921700;IMA;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1335;AG070004;IMA TAMPA FUSAO P/3013;PEÇAS;0,0;0,0;0,0;3,27;0,0;0,0;0,0;0;0
1336;AP4500;IMPRESSORA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1337;1011;IMPRESSORA COLOR MR GESTETNER;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1338;60451;IMPRESSORA LASER P7045;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1339;75712351;INDICE;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
134;54341123;BETENTE EIXO CILINDRO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1340;C2038015;INTER.DENSIDADE IMPRESSAO P/5305;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1341;INTERF13;INTERFACE 13/14/15;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1342;30;INTERFACE CPFI 13;PEÇAS;0,0;0,0;0,0;1000,0;0,0;0,0;0,0;0;0
1343;53001;INTERFACE E300;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1344;CPIF-20;INTERFACE P/COMPUTADOR REF.CPIF-20;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1345;CPIF 13;INTERFACE P/DUP. DIG. MOD.5385;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1346;54004;INTERFACE ZIP;PEÇAS;0,0;0,0;0,0;2149,01;0,0;0,0;0,0;0;0
1347;54005;INTERFACE ZIPRIP UC5;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1348;CPIF 15;INTERFACE ZIPRIP UC5-54005 N/S F0618300032;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1349;AW020007;INTERRUPTOR;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1350;73906191;INTERRUPTOR;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1351;C2178446;INTERRUPTOR;PEÇAS;0,0;0,0;0,0;18,85;0,0;0,0;0,0;0;0
1352;75706540;INTERRUPTOR;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1353;52155230;INTERRUPTOR;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1354;71806620;INTERRUPTOR;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1355;78427041;INTERRUPTOR;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1356;12041155;INTERRUPTOR;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1357;73920240;INTERRUPTOR;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1358;12041419;INTERRUPTOR;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1359;71806101;INTERRUPTOR;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1360;12041490;INTERRUPTOR;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1361;73906180;INTERRUPTOR;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1362;73227080;INTERRUPTOR;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1363;ZB-9;INTERRUPTOR;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1364;AW020068;INTERRUPTOR;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1365;AW500012;INTERRUPTOR;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1366;12041517;INTERRUPTOR 7125;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1367;60126050;INTERRUPTOR DA ALAV. SEGURANCA;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1368;52013056;INTERRUPTOR DA BOIA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1369;77727231;INTERRUPTOR DA FUSAO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
137;C2312905;CONJ.CALCO DE FRICCAO 5306/5308;PEÇAS;0,0;0,0;0,0;9,41;0,0;0,0;0,0;0;0
1370;60906560;INTERRUPTOR DE ALIMENTACAO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1371;60906550;INTERRUPTOR DE ALIMENTACAO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1372;78727110;INTERRUPTOR DE DETECCAO DE ATOLAMENTO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1373;60906540;INTERRUPTOR DE ENTRADA;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1374;77727210;INTERRUPTOR DE EXPULSAO;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1375;77069010;INTERRUPTOR DE INJECAO (72120320);PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1376;75706511;INTERRUPTOR DE REGISTRO (75706510);PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1377;29927120;INTERRUPTOR DE REGISTRO 2203;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1378;77727191;INTERRUPTOR DE REGISTRO 2335 (77727190);PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1379;72107410;INTERRUPTOR DE REGISTRO 8122;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
138;75068030;BLOCO CARGA FRONTAL P/2430;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1380;79927151;INTERRUPTOR DE SAIDA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1381;12041241;INTERRUPTOR DE SEG.TAMPA TRASEIRA;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1382;75706532;INTERRUPTOR DO BY-PASS;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1383;75827060;INTERRUPTOR DO ORIGINAL;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1384;54205355;INTERRUPTOR E DIODO;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1385;AW020047;INTERRUPTOR OTICO;PEÇAS;2,0;2,0;0,0;21,47;42,94;42,94;0,0;0;0
1386;29812380;INTERRUPTOR P/2201;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1387;29812060;INTERRUPTOR P/2201;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1388;ZE-9A;INTERRUPTOR P/GRAVADORA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1389;A1905222;INTERRUPTOR PRINCIPAL;PEÇAS;0,0;0,0;0,0;91,58;0,0;0,0;0,0;0;0
139;75082900;BLOCO CARGA TRASEIRO P/2430;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1390;A0075876;INTERRUPTOR PRINCIPAL;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1391;12041576;INTERRUPTOR PRINCIPAL;Sem Grupo;0,0;0,0;0,0;12,0;0,0;0,0;0,0;0;0
1392;60127051;INTERRUPTOR PRINCIPAL;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1393;7500729;INTERRUPTOR PRINCIPAL;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1394;12041263;INTERRUPTOR PUSH BOLTON;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1395;AW020048;INTERRUPTOR SAIDA DO PAPEL;PEÇAS;0,0;0,0;0,0;35,81;0,0;0,0;0,0;0;0
1396;64327060;INTERRUPTOR SECAO DE TRANSPORTE P/2346ZD;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1397;12041078;INTERRUPTOR SEGURANCA DA PORTA;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1398;75706522;INTERRUPTOR(75706520);Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1399;72127100;INTERRUPTPR SEÇAO OTICA P/2322Z;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
14;ZB-22M;AGULHA STYLI P/GRAVADORA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
140;75768231;BLOCO COR. FRONTAL DE CARGA P/2318/21;PEÇAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1400;A0722056;ISOLANTE FRONTAL DE CARGA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1401;7501040;ISOLANTE FRONTALDA DA CORONA;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1402;A0722086;ISOLANTE TRASEIRO;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
1403;TBITA005S6S;ITS 05 TR.MOD.TROCADOR 6FIL TR MODULO VENTILADOR S;Sem Grupo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0
