codigo,referencia,nome,estoque_31_12_2024,estoque_atual,diferenca_quantidade,preco_custo,valor_total_31_12_2024,valor_total_atual,diferenca_valor,movimentacoes_revertidas,saldos_redefinidos
123,C2184945,BASE CLAMPER P/5375(C2094945),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1230,29927190,FUSIVEL TERMICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1231,AW100023,FUSIVEL TERMICO DA FUSAO,0.0,0.0,0.0,20.48,0.0,0.0,0.0,0,0
1232,60168230,FUSIVEL TERMICO P/2301/02(60120270),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1233,67368160,FUSIVEL TERMICO P/2430(75769070),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1234,60168220,FUSIVEL TERMICO(60168030V),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1235,500,GABINETE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1236,11012845,GANCHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1237,75717101,GANCHO TERMINAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1238,AE044015,GARRA DE SEPARACAO P/2713/2613,17.0,17.0,0.0,6.02,102.34,102.34,0.0,0,0
1239,AD025008,GARRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
124,73916040,BASE CORONA ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1240,AC-071,GARRA ALIMENTADORA (SC21),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1241,43426601,GARRA DE SEPARACAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1242,A0079005,GARRA DE SEPARACAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1243,71820442,GARRA DE SEPARACAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1244,29820380,GARRA DE SEPARACAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1245,60120041,GARRA DO ROLO FUSOR P/2301/02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1246,AE044011,GARRA DO ROLO FUSOR P/3018(A0069002),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1247,A0179503,GARRA DO ROLO FUSOR P/3320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1248,A0069002,GARRA DO ROLO FUSOR(COD.AE044011),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1249,52159002,GARRA FT 4490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
125,75702223,BASE DE BORRACHA P/2318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1250,AE044025,GARRAS DO ROLO FUSOR 3222/27/2212,6.0,6.0,0.0,3.22,19.32,19.32,0.0,0,0
1251,28120470,GARRAS DA FUSAO 2318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1252,AE044019,GARRAS DO ROLO FUSOR,0.0,0.0,0.0,18.21,0.0,0.0,0.0,0,0
1253,373,GIZ BRANCO CX.C/64 DELTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1254,338,GLITER MARCA CAPITANI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1255,AD020069,GRADE CORONA DE CARGA 2606E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1256,A0062111,GRADE DA CORONA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1257,AD020052,GRADE DA CORONA DE CARGA CS206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1258,A0772072,GRID DA CORONA DE CARGA P/2513Z,0.0,0.0,0.0,14.06,0.0,0.0,0.0,0,0
1259,A1902060,GRADE DA CORONA P/2913Z,0.0,0.0,0.0,9.94,0.0,0.0,0.0,0,0
126,G0202590,BASE DO CASSETE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1260,AD020082,GRADE DE CORONA DE CARGA CS206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1261,C2255020,GRADE DO BATENTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1262,71927180,GRADE DO CARREG.FORCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1263,A1842558,GRADE FIM DO PAPEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1264,AF016084,GRADE FRONTAL,0.0,0.0,0.0,45.89,0.0,0.0,0.0,0,0
1265,A1727642,GRADE LIMPEZA DA CORONA 2606E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1266,60910020,GRADE P/2430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1267,AF016085,GRADE TRASEIRA,0.0,0.0,0.0,30.87,0.0,0.0,0.0,0,0
1268,AF016081,GRADE TRASEIRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1269,A0309524,GRAFICO COLORIDO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
127,C2295730,BASE DO MOTOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1270,54209516,GRAFICO TESTE A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1272,256,GRAMPEADOR ELETRICO MARCA INTERLAKE MOD.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1273,M13Y-006,GRAMPO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1274,1139,GRAMPO 23/10 P/GRAMPEADOR ACC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1275,999,GRAMPO 23/13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1276,A11E-063,GRAMPO DIREITO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1277,031,GRAMPO P/GRAMPEADOR 23/8 CX.C/5000 MR.ACC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1279,AD020055,GRID CORONA DE CARGA P/2706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
128,C2005190,BASE SETORIAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1280,A1344670,GUIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1281,A0482273,GUIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1282,A0772060,GUIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1283,A0487670,GUIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1284,A13M136,GUIA APARADOR(A13M101),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1285,60906490,GUIA AUXILIAR DE ALIMENTACAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1286,75717200,GUIA B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1287,60316030,GUIA COR.TRANSF./SEP.A E B P/2301/02/220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1288,A1342701,GUIA DA ALIMENTACAO,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0,0
1289,A0073890,GUIA DA CORONA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
129,C2005287,BATENTE BORRACHA ALIM.DE PAPEL 5305/15/25/75,2.0,2.0,0.0,2.04,4.08,4.08,0.0,0,0
1290,C2004516,GUIA DE ACIONAMENTO P/5305,0.0,0.0,0.0,7.92,0.0,0.0,0.0,0,0
1291,A0777630,GUIA DE ENTRADA 2713,0.0,0.0,0.0,21.16,0.0,0.0,0.0,0,0
1292,60817010,GUIA DE ENTRADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1293,A1342741,GUIA DE INTRODUCAO,1.0,1.0,0.0,35.7,35.7,35.7,0.0,0,0
1294,A1094153,GUIA DE OLEO 2606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1295,75717181,GUIA DE OPERACAO A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1296,C2094307,GUIA DE REVERSAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1297,C2256121,GUIA DE SAIDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1298,A0774120,GUIA DE SAIDA FUSAO,0.0,0.0,0.0,52.07,0.0,0.0,0.0,0,0
1299,C2246050,GUIA DE SAIDA P/5325(C2136050),4.0,4.0,0.0,21.16,84.64,84.64,0.0,0,0
13,X-11,AGULHA STYLI P/GRAVADORA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
130,55014719,BATENTE DE BORRACHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1300,C2096233,GUIA DE SAIDA P/5375,0.0,0.0,0.0,27.89,0.0,0.0,0.0,0,0
1301,60917080,GUIA DE SEP.CORONA DE CARGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1302,C2006008,GUIA DE SEPARACAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1303,75717191,GUIA DE SEPARACAO B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1304,75717111,GUIA DE SEPARACAO DA CORONA(60917080),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1305,73916101,GUIA DE SEPARACAO(73916100),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1306,72116020,GUIA DE TRANSFERENCIA P/2322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1307,G0202735,GUIA DO BYPASS,3.0,3.0,0.0,2.06,6.18,6.18,0.0,0,0
1308,A0483881,GUIA DO CORONA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1309,C2034038,GUIA DO MASTER P/5329L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
131,A4112811,BATENTE DO PAPEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1310,57905621,GUIA DO ORIGINAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1311,A1521283,GUIA DO PAPEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1312,A0773881,GUIA DO PAPEL,0.0,0.0,0.0,3.53,0.0,0.0,0.0,0,0
1313,75706051,GUIA DO PAPEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1314,A13M-071,GUIA DO PAPEL - LD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1315,A13M-070,GUIA DO PAPEL - LE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1316,73906140,GUIA FRONTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1317,A0484161,GUIA INFERIOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1318,C2175100,GUIA INFERIOR DO PAPEL 5303,0.0,0.0,0.0,113.16,0.0,0.0,0.0,0,0
1319,71820090,GUIA INFERIOR UNIDADE FIXADORA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
132,47628109,BATENTE DO PAPEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1320,A13M-039,GUIA LATERAL DIREITO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1321,A13M-040,GUIA LATERAL ESQUERDO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1322,C2004551,GUIA DO CURSOR DO SOLENOIDE P/5327/29/75,3.0,3.0,0.0,14.75,44.25,44.25,0.0,0,0
1323,60906370,GUIA SECAO DE ALIMENTACAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1324,75717020,GUIA SUP.DE TRANSFERENCIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1325,60106090,GUIA SUPERIOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1326,A0724115,GUIA SUPERIOR DE ENTRADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1327,A1572572,GUIA TRANSPORTE VERTICAL P/4022,1.0,1.0,0.0,65.58,65.58,65.58,0.0,0,0
1328,73906151,GUIA TRASEIRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1329,IMK460/40M,GUILHOTINA KUKY BLOCK C/MESA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
133,A0772817,BATENTE FINAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1330,IMK-KX-36,"GUILHOTINA MANUAL C/MESA,CAP. 40 MM MARCA KRAUSE M",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1331,IMK-S-30,"GUILHOTINA SIMPLEX 12""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1332,IMK-S-36,"GUILHOTINA SIMPLEX 14""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1333,28621,HD P/IMPRESSAO T185 3215/22/27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1334,46921700,IMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1335,AG070004,IMA TAMPA FUSAO P/3013,0.0,0.0,0.0,3.27,0.0,0.0,0.0,0,0
1336,AP4500,IMPRESSORA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1337,1011,IMPRESSORA COLOR MR GESTETNER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1338,60451,IMPRESSORA LASER P7045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1339,75712351,INDICE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
134,54341123,BETENTE EIXO CILINDRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1340,C2038015,INTER.DENSIDADE IMPRESSAO P/5305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1341,INTERF13,INTERFACE 13/14/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1342,30,INTERFACE CPFI 13,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0,0
1343,53001,INTERFACE E300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1344,CPIF-20,INTERFACE P/COMPUTADOR REF.CPIF-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1345,CPIF 13,INTERFACE P/DUP. DIG. MOD.5385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1346,54004,INTERFACE ZIP,0.0,0.0,0.0,2149.01,0.0,0.0,0.0,0,0
1347,54005,INTERFACE ZIPRIP UC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1348,CPIF 15,INTERFACE ZIPRIP UC5-54005 N/S F0618300032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1349,AW020007,INTERRUPTOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1350,73906191,INTERRUPTOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1351,C2178446,INTERRUPTOR,0.0,0.0,0.0,18.85,0.0,0.0,0.0,0,0
1352,75706540,INTERRUPTOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1353,52155230,INTERRUPTOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1354,71806620,INTERRUPTOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1355,78427041,INTERRUPTOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1356,12041155,INTERRUPTOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1357,73920240,INTERRUPTOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1358,12041419,INTERRUPTOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1359,71806101,INTERRUPTOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1360,12041490,INTERRUPTOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1361,73906180,INTERRUPTOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1362,73227080,INTERRUPTOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1363,ZB-9,INTERRUPTOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1364,AW020068,INTERRUPTOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1365,AW500012,INTERRUPTOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1366,12041517,INTERRUPTOR 7125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1367,60126050,INTERRUPTOR DA ALAV. SEGURANCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1368,52013056,INTERRUPTOR DA BOIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1369,77727231,INTERRUPTOR DA FUSAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
137,C2312905,CONJ.CALCO DE FRICCAO 5306/5308,0.0,0.0,0.0,9.41,0.0,0.0,0.0,0,0
1370,60906560,INTERRUPTOR DE ALIMENTACAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1371,60906550,INTERRUPTOR DE ALIMENTACAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1372,78727110,INTERRUPTOR DE DETECCAO DE ATOLAMENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1373,60906540,INTERRUPTOR DE ENTRADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1374,77727210,INTERRUPTOR DE EXPULSAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1375,77069010,INTERRUPTOR DE INJECAO (72120320),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1376,75706511,INTERRUPTOR DE REGISTRO (75706510),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1377,29927120,INTERRUPTOR DE REGISTRO 2203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1378,77727191,INTERRUPTOR DE REGISTRO 2335 (77727190),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1379,72107410,INTERRUPTOR DE REGISTRO 8122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
138,75068030,BLOCO CARGA FRONTAL P/2430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1380,79927151,INTERRUPTOR DE SAIDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1381,12041241,INTERRUPTOR DE SEG.TAMPA TRASEIRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1382,75706532,INTERRUPTOR DO BY-PASS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1383,75827060,INTERRUPTOR DO ORIGINAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1384,54205355,INTERRUPTOR E DIODO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1385,AW020047,INTERRUPTOR OTICO,2.0,2.0,0.0,21.47,42.94,42.94,0.0,0,0
1386,29812380,INTERRUPTOR P/2201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1387,29812060,INTERRUPTOR P/2201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1388,ZE-9A,INTERRUPTOR P/GRAVADORA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1389,A1905222,INTERRUPTOR PRINCIPAL,0.0,0.0,0.0,91.58,0.0,0.0,0.0,0,0
139,75082900,BLOCO CARGA TRASEIRO P/2430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1390,A0075876,INTERRUPTOR PRINCIPAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1391,12041576,INTERRUPTOR PRINCIPAL,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0,0
1392,60127051,INTERRUPTOR PRINCIPAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1393,7500729,INTERRUPTOR PRINCIPAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1394,12041263,INTERRUPTOR PUSH BOLTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1395,AW020048,INTERRUPTOR SAIDA DO PAPEL,0.0,0.0,0.0,35.81,0.0,0.0,0.0,0,0
1396,64327060,INTERRUPTOR SECAO DE TRANSPORTE P/2346ZD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1397,12041078,INTERRUPTOR SEGURANCA DA PORTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1398,75706522,INTERRUPTOR(75706520),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1399,72127100,INTERRUPTPR SEÇAO OTICA P/2322Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
14,ZB-22M,AGULHA STYLI P/GRAVADORA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
140,75768231,BLOCO COR. FRONTAL DE CARGA P/2318/21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1400,A0722056,ISOLANTE FRONTAL DE CARGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1401,7501040,ISOLANTE FRONTALDA DA CORONA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1402,A0722086,ISOLANTE TRASEIRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1403,TBITA005S6S,ITS 05 TR.MOD.TROCADOR 6FIL TR MODULO VENTILADOR S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1404,A0691883,JIGA DE AJUSTE DO CILINDRO,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0,0
1405,KIT-ALPK11,KIT DE IMPRESSAO SHARP MOD.AL PK11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1406,PMA250100K,KIT DE MANUTENCAO 3215(100K),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1407,PMA232150K,KIT DE MANUTENCAO 3235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1408,PMA25860K,KIT DE MANUTENCAO CS206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1409,PMA267120K,KIT MANUTENÇAO 3222/27(120K),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
141,AD022040,BLOCO CORONA  TRASEIRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1410,PMB008150K,KIT MANUTENÇAO 3502,0.0,0.0,0.0,232.94,0.0,0.0,0.0,0,0
1411,PMB022120K,KIT MANUTENÇAO P/2812Z/FT2212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1412,PMA258120K,KIT MANUTENÇAO P/CS206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1413,5003,KIT PRODUTOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1414,5008,KIT PRODUTOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1415,AA151024,LAMINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1416,AA151060,LAMINA 3X16X310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1417,AA151077,LAMINA COLETORA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1418,AA151079,LAMINA COLETORA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1419,A1903570,LAMINA COLETORA,0.0,0.0,0.0,87.97,0.0,0.0,0.0,0,0
142,AD022073,BLOCO CORONA DIANTEIRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1420,73918040,LAMINA COLETORA P/2301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1421,75768080,LAMINA COLETORA P/2318/21,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0,0
1422,43229205,LAMINA COLETORA P/2322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1423,77718010,LAMINA COLETORA P/2335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1424,64318080,LAMINA COLETORA P/2346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1425,60918200,LAMINA COLETORA P/2430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1426,A0079006,LAMINA COLETORA(AD047002),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1427,73969050,LAMINA DE EXPOSICAO P/2201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1428,52162844,LAMINA DE FRICCAO P/7125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1429,A0073584,LAMINA DE LIMPEZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
143,AD022039,BLOCO CORONA DIANTEIRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1430,A2596741,LAMINA DE LIMPEZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1431,A1532277,LAMINA DE LIMPEZA 2722/27/32/40(A1532275),0.0,0.0,0.0,88.44,0.0,0.0,0.0,0,0
1432,B0392289,LAMINA DE LIMPEZA 1502 MARCA RICOH.,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0,0
1433,54083002,LAMINA DE LIMPEZA 3090/4400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1434,AD041063,LAMINA DE LIMPEZA CS206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1435,A2323830,LAMINA DE LIMPEZA DA CORREIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1436,A1283562,LAMINA DE LIMPEZA P/ 2622S(A1283552),0.0,0.0,0.0,72.05,0.0,0.0,0.0,0,0
1437,73918030,LAMINA DE LIMPEZA P/2301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1438,75718022,LAMINA DE LIMPEZA P/2318/21/16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1439,77718060,LAMINA DE LIMPEZA P/2322/2255/2335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
144,AD022187,BLOCO CORONA FRONTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1440,64318031,LAMINA DE LIMPEZA P/2346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1441,60918040,LAMINA DE LIMPEZA P/2430,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0,0
1442,66018023,LAMINA DE LIMPEZA P/2440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1443,67318020,LAMINA DE LIMPEZA P/2440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1444,AD002018,LAMINA DE LIMPEZA P/2513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1445,A1726308,LAMINA DE LIMPEZA P/2606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1446,A1723598,LAMINA DE LIMPEZA P/2606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1447,A1903550,LAMINA DE LIMPEZA P/2818Z/2913Z,0.0,0.0,0.0,33.83,0.0,0.0,0.0,0,0
1448,A0483565,LAMINA DE LIMPEZA P/3018 (A0063570),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1449,A2322353,LAMINA DE LIMPEZA P/3235/35E/3502/4502,3.0,3.0,0.0,86.88,260.64,260.64,0.0,0,0
145,73968232,BLOCO CORONA FRONTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1450,AD041006,LAMINA DE LIMPEZA P/3320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1451,A0073565,LAMINA DE LIMPEZA P/7125 (52053565),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1452,A1519532,LAMINA DE LIMPEZA 2613/13Z/2713/13Z,0.0,0.0,0.0,38.92,0.0,0.0,0.0,0,0
1453,52154130,LAMINA DE LUBRIFICACAO P/7125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
